content_id,client_id,search_volume,competition,competition_level,cpc,content_type,main_intent,word_count,char_count,provider_used,model_used,impressions_90d,clicks_90d,pageviews_90d,sessions_90d,users_90d,engaged_sessions_90d,ai_sessions_90d,scroll_events_90d,days_with_impressions,days_with_sessions,impressions_last_30d,clicks_last_30d,sessions_last_30d,impressions_prev_30d,clicks_prev_30d,sessions_prev_30d,content_age_days,age_tier,age_tier_order,days_since_last_update,freshness_tier,word_count_tier,char_count_tier,ctr,avg_position,engagement_rate,scroll_rate,ai_traffic_pct,impression_tier,position_tier,trend_direction,trend_pct,target_decline,staleness_score,expected_ctr,ctr_gap,ctr_defect_score,baseline_score,decay_risk_score,action_label,reason_code
content_72a217799ba0,client_3fdba35f04,0.0,0.0,LOW,0.0,keyword article,informational,1363.0,8875.0,,gpt-4o-mini,1027,2,12,8,8,0,0,3,84,8,59,0,0,308,1,4,174,91-180,4,104,91-180,1000-2000,8000-15000,0.19,20.2,0.0,25.0,0.0,moderate,page_3_5,down,-80.8,1,0.30851063829787234,0.04716981132075472,0.0,0.0,0.15425531914893617,0.7149607101371742,MONITOR_ONLY,STABLE_PERFORMANCE
content_5b67710ced1c,client_3fdba35f04,20.0,0.63,MEDIUM,0.0,keyword article,commercial,1478.0,9550.0,openai,gpt-4o-mini,1052,3,11,6,6,1,0,2,87,6,79,0,0,389,0,1,139,91-180,4,104,91-180,1000-2000,8000-15000,0.29,11.5,16.67,18.18,0.0,moderate,striking,down,-79.7,1,0.24645390070921985,0.08,0.0,0.0,0.12322695035460993,0.7149607101371742,MONITOR_ONLY,STABLE_PERFORMANCE
content_e4d7e61826a7,client_3fdba35f04,0.0,0.0,LOW,0.0,keyword article,informational,1495.0,9244.0,,gpt-4o-mini,2742,11,32,21,19,3,0,3,87,17,160,1,1,823,2,10,174,91-180,4,104,91-180,1000-2000,8000-15000,0.4,11.5,14.29,9.38,0.0,moderate,striking,down,-80.6,1,0.30851063829787234,0.08,0.0,0.0,0.15425531914893617,0.7149607101371742,MONITOR_ONLY,STABLE_PERFORMANCE
content_6dbee08d40f8,client_3fdba35f04,0.0,0.0,LOW,0.0,keyword article,informational,1465.0,9053.0,,gpt-4o-mini,176,0,4,3,3,0,0,1,42,3,4,0,1,22,0,0,144,91-180,4,104,91-180,1000-2000,8000-15000,0.0,15.6,0.0,25.0,0.0,low,striking,down,-81.8,1,0.2553191489361702,0.06024096385542168,0.06024096385542168,0.06024096385542168,0.15778005639579593,0.7149607101371742,MONITOR_ONLY,STABLE_PERFORMANCE
content_2d35636c9425,client_3fdba35f04,10.0,0.0,LOW,0.0,keyword article,informational,1498.0,9464.0,,gpt-4o-mini,889,0,24,22,22,0,0,4,82,13,103,0,7,153,0,4,148,91-180,4,104,91-180,1000-2000,8000-15000,0.0,13.3,0.0,16.67,0.0,moderate,striking,down,-32.7,1,0.2624113475177305,0.06993006993006992,0.06993006993006992,0.06993006993006992,0.16617070872390022,0.7149607101371742,OPT_TITLE_META,LOW_CTR_GOOD_POSITION
content_50859b364bea,client_3fdba35f04,0.0,0.0,LOW,0.0,keyword article,informational,1289.0,8023.0,,gpt-4o-mini,780,0,16,13,13,0,0,4,86,7,96,0,0,272,0,3,155,91-180,4,104,91-180,1000-2000,8000-15000,0.0,35.5,0.0,25.0,0.0,moderate,page_3_5,down,-64.7,1,0.274822695035461,0.0273972602739726,0.0273972602739726,0.0273972602739726,0.1511099776547168,0.7149607101371742,MONITOR_ONLY,STABLE_PERFORMANCE
content_ee3833c68977,client_3fdba35f04,0.0,0.0,LOW,0.0,keyword article,informational,1377.0,9147.0,,gpt-4o-mini,1030,5,23,14,14,3,0,4,87,11,97,2,5,361,0,2,144,91-180,4,104,91-180,1000-2000,8000-15000,0.49,18.1,21.43,17.39,0.0,moderate,striking,down,-73.1,1,0.2553191489361702,0.05235602094240837,0.0,0.0,0.1276595744680851,0.7149607101371742,MONITOR_ONLY,STABLE_PERFORMANCE
content_7b12b2c530d6,client_3fdba35f04,40.0,0.87,HIGH,4.03,keyword article,informational,1324.0,8114.0,,gpt-4o-mini,289,1,26,20,20,0,0,7,77,9,34,1,2,91,0,0,165,91-180,4,104,91-180,1000-2000,8000-15000,0.35,33.3,0.0,26.92,0.0,low,page_3_5,down,-62.6,1,0.2925531914893617,0.02915451895043732,0.0,0.0,0.14627659574468085,0.7149607101371742,MONITOR_ONLY,STABLE_PERFORMANCE
content_91fefd1726b3,client_3fdba35f04,0.0,0.0,LOW,0.0,keyword article,informational,1516.0,9594.0,,gpt-4o-mini,2748,2,27,22,22,0,0,8,82,9,253,0,2,916,0,1,148,91-180,4,104,91-180,1000-2000,8000-15000,0.07,18.7,0.0,29.63,0.0,moderate,striking,down,-72.4,1,0.2624113475177305,0.050761421319796954,0.0,0.0,0.13120567375886524,0.7149607101371742,MONITOR_ONLY,STABLE_PERFORMANCE
content_7f2e4d6bf2a8,client_3fdba35f04,20.0,0.01,LOW,0.0,keyword article,commercial,1334.0,8556.0,,gpt-4o-mini,2732,3,24,17,17,0,0,4,88,9,310,0,1,1104,1,3,174,91-180,4,104,91-180,1000-2000,8000-15000,0.11,26.6,0.0,16.67,0.0,moderate,page_3_5,down,-71.9,1,0.30851063829787234,0.036231884057971016,0.0,0.0,0.15425531914893617,0.7149607101371742,MONITOR_ONLY,STABLE_PERFORMANCE
content_e66d477a3184,client_3fdba35f04,0.0,0.0,LOW,0.0,keyword article,informational,1333.0,8157.0,,gpt-4o-mini,382,0,4,3,3,0,0,0,43,2,166,0,2,216,0,1,144,91-180,4,104,91-180,1000-2000,8000-15000,0.0,27.6,0.0,0.0,0.0,moderate,page_3_5,down,-23.1,1,0.2553191489361702,0.03496503496503496,0.03496503496503496,0.03496503496503496,0.14514209195060257,0.7149607101371742,MONITOR_ONLY,STABLE_PERFORMANCE
content_b74feecbc11b,client_3fdba35f04,0.0,0.0,LOW,0.0,keyword article,informational,1367.0,8389.0,,gpt-4o-mini,296,0,16,15,15,0,0,4,54,3,11,0,0,42,0,1,148,91-180,4,104,91-180,1000-2000,8000-15000,0.0,34.5,0.0,25.0,0.0,low,page_3_5,down,-73.8,1,0.2624113475177305,0.028169014084507043,0.028169014084507043,0.028169014084507043,0.14529018080111877,0.7149607101371742,MONITOR_ONLY,STABLE_PERFORMANCE
content_4e75c45a9d83,client_3fdba35f04,390.0,0.99,HIGH,3.6,keyword article,informational,1463.0,9223.0,,gpt-4o-mini,599,1,14,10,10,0,0,5,87,3,207,0,0,181,0,0,165,91-180,4,104,91-180,1000-2000,8000-15000,0.17,28.3,0.0,35.71,0.0,moderate,page_3_5,stable,14.4,0,0.2925531914893617,0.034129692832764506,0.0,0.0,0.14627659574468085,0.7149607101371742,MONITOR_ONLY,STABLE_PERFORMANCE
content_bba6f490f394,client_3fdba35f04,10.0,0.43,MEDIUM,0.1,keyword article,informational,1304.0,8202.0,,gpt-4o-mini,336,0,3,3,3,0,0,0,57,3,30,0,2,46,0,1,165,91-180,4,104,91-180,1000-2000,8000-15000,0.0,32.8,0.0,0.0,0.0,moderate,page_3_5,down,-34.8,1,0.2925531914893617,0.02958579881656805,0.02958579881656805,0.02958579881656805,0.16106949515296487,0.7149607101371742,MONITOR_ONLY,STABLE_PERFORMANCE
content_0caa0656f301,client_3fdba35f04,0.0,0.0,LOW,0.0,keyword article,informational,1398.0,8789.0,,gpt-4o-mini,839,2,16,11,11,0,0,2,85,5,81,0,0,176,0,1,144,91-180,4,104,91-180,1000-2000,8000-15000,0.24,16.6,0.0,12.5,0.0,moderate,striking,down,-54.0,1,0.2553191489361702,0.056818181818181816,0.0,0.0,0.1276595744680851,0.7149607101371742,MONITOR_ONLY,STABLE_PERFORMANCE
content_5021c9814581,client_3fdba35f04,20.0,0.84,HIGH,3.72,keyword article,informational,1430.0,9019.0,openai,gpt-4o-mini,662,12,30,17,17,0,0,4,85,13,89,1,1,234,4,4,139,91-180,4,104,91-180,1000-2000,8000-15000,1.81,14.9,0.0,13.33,0.0,moderate,striking,down,-62.0,1,0.24645390070921985,0.06289308176100629,0.0,0.0,0.12322695035460993,0.7149607101371742,MONITOR_ONLY,STABLE_PERFORMANCE
content_f4b91792aea4,client_3fdba35f04,0.0,0.0,LOW,0.0,keyword article,informational,1420.0,9436.0,,gpt-4o-mini,835,1,15,10,10,4,0,4,76,8,137,0,0,209,1,6,144,91-180,4,104,91-180,1000-2000,8000-15000,0.12,30.1,40.0,26.67,0.0,moderate,page_3_5,down,-34.4,1,0.2553191489361702,0.03215434083601286,0.0,0.0,0.1276595744680851,0.7149607101371742,MONITOR_ONLY,STABLE_PERFORMANCE
content_3918b29c9e8c,client_3fdba35f04,110.0,0.53,MEDIUM,1.57,keyword article,informational,1438.0,9034.0,,gpt-4o-mini,280,0,7,5,5,0,0,1,69,5,26,0,3,106,0,0,165,91-180,4,104,91-180,1000-2000,8000-15000,0.0,34.1,0.0,14.29,0.0,low,page_3_5,down,-75.5,1,0.2925531914893617,0.02849002849002849,0.02849002849002849,0.02849002849002849,0.1605216099896951,0.7149607101371742,MONITOR_ONLY,STABLE_PERFORMANCE
content_8eda489266b2,client_3fdba35f04,10.0,0.0,LOW,0.0,keyword article,informational,1511.0,10197.0,,gpt-4o-mini,3044,2,7,7,7,0,0,1,88,6,373,0,2,1173,1,3,165,91-180,4,60,31-90,1000-2000,8000-15000,0.07,25.8,0.0,14.29,0.0,good,page_3_5,down,-68.2,1,0.2925531914893617,0.03731343283582089,0.0,0.0,0.14627659574468085,0.7149607101371742,MONITOR_ONLY,STABLE_PERFORMANCE
content_4d1295d31a4b,client_3fdba35f04,30.0,0.02,LOW,0.0,keyword article,informational,1498.0,9685.0,,gpt-4o-mini,2087,1,9,8,8,0,0,2,82,5,86,0,1,599,0,0,165,91-180,4,104,91-180,1000-2000,8000-15000,0.05,32.4,0.0,22.22,0.0,moderate,page_3_5,down,-85.6,1,0.2925531914893617,0.029940119760479042,0.0,0.0,0.14627659574468085,0.7149607101371742,MONITOR_ONLY,STABLE_PERFORMANCE
content_ff8019ba021d,client_3fdba35f04,10.0,0.64,MEDIUM,4.8,keyword article,informational,1295.0,8339.0,,gpt-4o-mini,894,1,14,11,11,1,0,5,80,8,45,0,3,287,0,3,155,91-180,4,104,91-180,1000-2000,8000-15000,0.11,33.7,9.09,35.71,0.0,moderate,page_3_5,down,-84.3,1,0.274822695035461,0.02881844380403458,0.0,0.0,0.1374113475177305,0.7149607101371742,MONITOR_ONLY,STABLE_PERFORMANCE
content_21c32d354846,client_3fdba35f04,0.0,0.0,LOW,0.0,keyword article,informational,1331.0,8245.0,,gpt-4o-mini,1244,0,11,8,8,0,0,3,72,5,32,0,3,366,0,1,155,91-180,4,104,91-180,1000-2000,8000-15000,0.0,31.5,0.0,27.27,0.0,moderate,page_3_5,down,-91.3,1,0.274822695035461,0.03076923076923077,0.03076923076923077,0.03076923076923077,0.15279596290234587,0.7149607101371742,MONITOR_ONLY,STABLE_PERFORMANCE
content_ffef3141126f,client_3fdba35f04,40.0,0.71,HIGH,4.16,keyword article,commercial,1357.0,8344.0,,gpt-4o-mini,187,0,5,4,4,0,0,0,65,3,20,0,4,33,0,0,165,91-180,4,104,91-180,1000-2000,8000-15000,0.0,17.6,0.0,0.0,0.0,low,striking,down,-39.4,1,0.2925531914893617,0.05376344086021505,0.05376344086021505,0.05376344086021505,0.17315831617478838,0.7149607101371742,MONITOR_ONLY,STABLE_PERFORMANCE
content_5458072fdac1,client_3fdba35f04,0.0,0.0,LOW,0.0,keyword article,informational,1345.0,8378.0,,gpt-4o-mini,494,1,12,5,5,0,0,1,79,5,108,0,0,189,0,0,144,91-180,4,20,0-30,1000-2000,8000-15000,0.2,21.7,0.0,8.33,0.0,moderate,page_3_5,down,-42.9,1,0.2553191489361702,0.04405286343612335,0.0,0.0,0.1276595744680851,0.7149607101371742,MONITOR_ONLY,STABLE_PERFORMANCE
content_5fb2569dc085,client_3fdba35f04,90.0,0.59,MEDIUM,0.29,keyword article,informational,1325.0,8631.0,,gpt-4o-mini,360,0,5,3,3,0,0,0,62,3,7,0,0,72,0,1,165,91-180,4,104,91-180,1000-2000,8000-15000,0.0,11.6,0.0,0.0,0.0,moderate,striking,down,-90.3,1,0.2925531914893617,0.07936507936507936,0.07936507936507936,0.07936507936507936,0.18595913542722053,0.7149607101371742,OPT_TITLE_META,LOW_CTR_GOOD_POSITION
content_0d9c0ed65840,client_3fdba35f04,110.0,0.82,HIGH,1.93,keyword article,informational,1432.0,9117.0,,gpt-4o-mini,382,0,3,3,3,0,0,1,48,3,2,0,2,68,0,1,165,91-180,4,104,91-180,1000-2000,8000-15000,0.0,0.8,0.0,33.33,0.0,moderate,top_3,down,-97.1,1,0.2925531914893617,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.42405437352245867,0.7146397236870125,OPT_TITLE_META,LOW_CTR_GOOD_POSITION
content_816431f05a3b,client_3fdba35f04,10.0,0.46,MEDIUM,0.09,keyword article,informational,1495.0,9409.0,,gpt-4o-mini,1922,0,31,25,25,0,0,8,83,7,97,0,0,634,0,2,165,91-180,4,104,91-180,1000-2000,8000-15000,0.0,33.4,0.0,25.81,0.0,moderate,page_3_5,down,-84.7,1,0.2925531914893617,0.029069767441860465,0.029069767441860465,0.029069767441860465,0.16081147946561108,0.7144261447381455,MONITOR_ONLY,STABLE_PERFORMANCE
content_a6a4a5f8c5f4,client_3fdba35f04,30.0,0.0,LOW,0.0,keyword article,informational,1349.0,8405.0,,gpt-4o-mini,1846,3,34,28,28,0,0,8,80,12,235,1,4,122,0,2,165,91-180,4,41,31-90,1000-2000,8000-15000,0.16,11.4,0.0,23.53,0.0,moderate,striking,up,92.6,0,0.2925531914893617,0.08064516129032258,0.0,0.0,0.14627659574468085,0.7144261447381455,MONITOR_ONLY,STABLE_PERFORMANCE
content_a5acc618880c,client_3fdba35f04,10.0,0.0,LOW,0.0,keyword article,informational,1417.0,8690.0,,gpt-4o-mini,271,0,34,29,29,0,0,10,61,8,15,0,2,118,0,2,148,91-180,4,104,91-180,1000-2000,8000-15000,0.0,29.9,0.0,29.41,0.0,low,page_3_5,down,-87.3,1,0.2624113475177305,0.03236245954692557,0.03236245954692557,0.03236245954692557,0.14738690353232803,0.7144261447381455,MONITOR_ONLY,STABLE_PERFORMANCE
content_d9eb4a8986e7,client_3fdba35f04,20.0,0.17,LOW,0.06,keyword article,informational,1367.0,8441.0,,gpt-4o-mini,3382,4,33,30,30,0,0,14,88,9,697,1,1,913,1,2,165,91-180,4,104,91-180,1000-2000,8000-15000,0.12,24.5,0.0,42.42,0.0,good,page_3_5,down,-23.7,1,0.2925531914893617,0.0392156862745098,0.0,0.0,0.14627659574468085,0.7144261447381455,MONITOR_ONLY,STABLE_PERFORMANCE
content_887594f62cb7,client_3fdba35f04,50.0,0.79,HIGH,1.18,keyword article,informational,1507.0,9522.0,,gpt-4o-mini,878,4,31,28,29,0,0,11,88,9,183,0,2,281,1,0,165,91-180,4,104,91-180,1000-2000,8000-15000,0.46,12.4,0.0,35.48,0.0,moderate,striking,down,-34.9,1,0.2925531914893617,0.07462686567164178,0.0,0.0,0.14627659574468085,0.7144261447381455,MONITOR_ONLY,STABLE_PERFORMANCE
content_b5e108e2dff5,client_3fdba35f04,10.0,0.24,LOW,0.0,keyword article,informational,1379.0,8903.0,,gpt-4o-mini,1117,3,27,25,25,2,0,4,86,11,114,1,7,384,0,1,155,91-180,4,104,91-180,1000-2000,8000-15000,0.27,18.8,8.0,14.81,0.0,moderate,striking,down,-70.3,1,0.274822695035461,0.050505050505050504,0.0,0.0,0.1374113475177305,0.7144261447381455,MONITOR_ONLY,STABLE_PERFORMANCE
content_04d7435934f0,client_3fdba35f04,20.0,1.0,HIGH,2.01,keyword article,informational,1392.0,8714.0,,gpt-4o-mini,515,0,43,29,29,0,0,10,78,8,45,0,0,155,0,0,165,91-180,4,104,91-180,1000-2000,8000-15000,0.0,21.1,0.0,23.26,0.0,moderate,page_3_5,down,-71.0,1,0.2925531914893617,0.04524886877828054,0.04524886877828054,0.04524886877828054,0.16890103013382113,0.7144261447381455,MONITOR_ONLY,STABLE_PERFORMANCE
content_69cff37b8e8c,client_3fdba35f04,10.0,0.71,HIGH,0.01,keyword article,informational,1500.0,9369.0,,gpt-4o-mini,1277,1,26,24,24,1,0,8,70,10,83,0,2,113,1,1,165,91-180,4,41,31-90,1000-2000,8000-15000,0.08,16.2,4.17,30.77,0.0,moderate,striking,down,-26.5,1,0.2925531914893617,0.05813953488372093,0.0,0.0,0.14627659574468085,0.7144261447381455,MONITOR_ONLY,STABLE_PERFORMANCE
content_3eb18dd39301,client_3fdba35f04,10.0,0.71,HIGH,0.0,keyword article,commercial,1264.0,8151.0,,gpt-4o-mini,877,2,11,9,9,0,0,0,84,7,195,1,7,168,0,1,165,91-180,4,41,31-90,1000-2000,8000-15000,0.23,13.0,0.0,0.0,0.0,moderate,striking,stable,16.1,0,0.2925531914893617,0.07142857142857142,0.0,0.0,0.14627659574468085,0.7142323313816883,MONITOR_ONLY,STABLE_PERFORMANCE
content_deed6811cf16,client_3fdba35f04,20.0,0.6,MEDIUM,3.04,keyword article,informational,1217.0,7701.0,,gpt-4o-mini,863,1,19,14,14,1,0,2,84,7,65,0,1,220,0,1,165,91-180,4,104,91-180,1000-2000,<8000,0.12,13.8,7.14,10.53,0.0,moderate,striking,down,-70.5,1,0.2925531914893617,0.06756756756756756,0.0,0.0,0.14627659574468085,0.7141091111013192,MONITOR_ONLY,STABLE_PERFORMANCE
content_38901cfffb9b,client_3fdba35f04,40.0,0.67,HIGH,1.07,keyword article,informational,1353.0,8524.0,,gpt-4o-mini,82,0,2,1,1,0,0,1,33,1,1,0,0,5,0,0,165,91-180,4,104,91-180,1000-2000,8000-15000,0.0,21.6,0.0,50.0,0.0,low,page_3_5,down,-80.0,1,0.2925531914893617,0.04424778761061947,0.04424778761061947,0.04424778761061947,0.1684004895499906,0.7137008294034262,MONITOR_ONLY,STABLE_PERFORMANCE
content_cad53a20ddd0,client_3fdba35f04,30.0,0.53,MEDIUM,6.07,keyword article,commercial,1417.0,8919.0,openai,gpt-4o-mini,97,0,5,3,3,0,0,1,41,3,28,0,0,26,0,1,139,91-180,4,104,91-180,1000-2000,8000-15000,0.0,34.6,0.0,20.0,0.0,low,page_3_5,stable,7.7,0,0.24645390070921985,0.028089887640449437,0.028089887640449437,0.028089887640449437,0.13727189417483465,0.7133829893619397,MONITOR_ONLY,STABLE_PERFORMANCE
content_4d56f96ea11a,client_3fdba35f04,10.0,0.0,LOW,0.0,keyword article,informational,1462.0,9097.0,,gpt-4o-mini,92,0,4,3,3,0,0,0,40,3,7,0,1,12,0,0,165,91-180,4,41,31-90,1000-2000,8000-15000,0.0,12.7,0.0,0.0,0.0,low,striking,down,-41.7,1,0.2925531914893617,0.07299270072992702,0.07299270072992702,0.07299270072992702,0.18277294610964437,0.7133829893619397,MONITOR_ONLY,STABLE_PERFORMANCE
content_1e1f3b791a48,client_3fdba35f04,110.0,0.54,MEDIUM,6.86,keyword article,commercial,1415.0,8791.0,openai,gpt-4o-mini,682,0,2,1,1,0,0,0,78,1,53,0,0,155,0,1,139,91-180,4,104,91-180,1000-2000,8000-15000,0.0,9.8,0.0,0.0,0.0,moderate,page_1,down,-65.8,1,0.24645390070921985,0.09259259259259259,0.09259259259259259,0.09259259259259259,0.16952324665090623,0.713323080938762,OPT_TITLE_META,LOW_CTR_GOOD_POSITION
content_5f0f461171e1,client_3fdba35f04,0.0,0.0,LOW,0.0,keyword article,informational,1409.0,8712.0,,gpt-4o-mini,166,0,4,2,2,0,0,2,48,1,10,0,0,28,0,0,155,91-180,4,104,91-180,1000-2000,8000-15000,0.0,9.8,0.0,50.0,0.0,low,page_1,down,-64.3,1,0.274822695035461,0.09259259259259259,0.09259259259259259,0.09259259259259259,0.18370764381402677,0.7130758277077203,MONITOR_ONLY,STABLE_PERFORMANCE
content_d6570c51c9bd,client_3fdba35f04,14800.0,0.54,MEDIUM,0.26,keyword article,informational,1362.0,8580.0,,gpt-4o-mini,2498,0,15,9,9,0,0,2,74,8,63,0,1,145,0,1,165,91-180,4,104,91-180,1000-2000,8000-15000,0.0,10.1,0.0,13.33,0.0,moderate,striking,down,-56.6,1,0.2925531914893617,0.0900900900900901,0.0900900900900901,0.0900900900900901,0.1913216407897259,0.7130052408972756,OPT_TITLE_META,LOW_CTR_GOOD_POSITION
content_ad95421b57d2,client_3fdba35f04,0.0,0.0,LOW,0.0,keyword article,informational,1509.0,9597.0,,gpt-4o-mini,715,1,8,8,8,0,0,1,82,8,100,0,2,182,0,2,174,91-180,4,104,91-180,1000-2000,8000-15000,0.14,10.9,0.0,12.5,0.0,moderate,striking,down,-45.1,1,0.30851063829787234,0.08403361344537814,0.0,0.0,0.15425531914893617,0.7130052408972756,MONITOR_ONLY,STABLE_PERFORMANCE
content_6af4dbfe0470,client_3fdba35f04,10.0,0.48,MEDIUM,4.04,keyword article,informational,1504.0,9345.0,,gpt-4o-mini,496,0,7,5,5,0,0,4,73,4,37,0,0,106,0,1,165,91-180,4,104,91-180,1000-2000,8000-15000,0.0,10.7,0.0,57.14,0.0,moderate,striking,down,-65.1,1,0.2925531914893617,0.08547008547008547,0.08547008547008547,0.08547008547008547,0.18901163847972358,0.7130052408972756,OPT_TITLE_META,LOW_CTR_GOOD_POSITION
content_570e25c822f8,client_3fdba35f04,20.0,0.06,LOW,0.0,keyword article,informational,1347.0,8652.0,,gpt-4o-mini,518,1,8,4,4,0,0,2,81,4,133,0,1,121,0,2,165,91-180,4,104,91-180,1000-2000,8000-15000,0.19,10.4,0.0,25.0,0.0,moderate,striking,stable,9.9,0,0.2925531914893617,0.08771929824561403,0.0,0.0,0.14627659574468085,0.7130052408972756,MONITOR_ONLY,STABLE_PERFORMANCE
content_62038db82eff,client_3fdba35f04,10.0,0.05,LOW,0.0,keyword article,informational,1391.0,8656.0,,gpt-4o-mini,3145,13,34,20,19,0,0,4,88,15,554,3,4,996,4,6,165,91-180,4,104,91-180,1000-2000,8000-15000,0.41,11.1,0.0,11.76,0.0,good,striking,down,-44.4,1,0.2925531914893617,0.08264462809917356,0.0,0.0,0.14627659574468085,0.7130052408972756,MONITOR_ONLY,STABLE_PERFORMANCE
content_13b542a34f97,client_3fdba35f04,10.0,0.0,LOW,0.0,keyword article,transactional,1420.0,9659.0,,gpt-4o-mini,643,2,24,17,16,0,0,6,81,10,54,1,3,152,0,1,174,91-180,4,104,91-180,1000-2000,8000-15000,0.31,9.2,0.0,25.0,0.0,moderate,page_1,down,-64.5,1,0.30851063829787234,0.09803921568627452,0.0,0.0,0.15425531914893617,0.7130052408972756,MONITOR_ONLY,STABLE_PERFORMANCE
content_2d57c297a2ab,client_3fdba35f04,0.0,0.0,LOW,0.0,keyword article,informational,1458.0,9356.0,,gpt-4o-mini,974,1,13,11,11,0,0,3,83,9,126,1,3,86,0,1,144,91-180,4,41,31-90,1000-2000,8000-15000,0.1,9.3,0.0,23.08,0.0,moderate,page_1,up,46.5,0,0.2553191489361702,0.0970873786407767,0.0,0.0,0.1276595744680851,0.7130052408972756,MONITOR_ONLY,STABLE_PERFORMANCE
content_366a5202d6c8,client_3fdba35f04,20.0,0.74,HIGH,5.54,keyword article,informational,1525.0,9474.0,,gpt-4o-mini,581,0,12,7,7,0,3,7,84,4,47,0,0,182,0,1,165,91-180,4,104,91-180,1000-2000,8000-15000,0.0,15.0,0.0,58.33,42.86,moderate,striking,down,-74.2,1,0.2925531914893617,0.0625,0.0625,0.0625,0.17752659574468085,0.7127832411115737,OPT_TITLE_META,LOW_CTR_GOOD_POSITION
content_da094bbf1de9,client_3fdba35f04,10.0,0.0,LOW,0.0,keyword article,informational,1246.0,7837.0,,gpt-4o-mini,87,0,5,3,3,0,0,3,27,3,0,0,0,4,0,1,165,91-180,4,60,31-90,1000-2000,<8000,0.0,9.4,0.0,60.0,0.0,low,page_1,down,-100.0,1,0.2925531914893617,0.09615384615384615,0.09615384615384615,0.09615384615384615,0.19435351882160393,0.7126455973683105,MONITOR_ONLY,STABLE_PERFORMANCE
content_e24e38119221,client_3fdba35f04,0.0,0.0,LOW,0.0,keyword article,informational,1502.0,9048.0,,gpt-4o-mini,344,0,2,1,1,0,0,1,65,1,15,0,0,86,0,0,148,91-180,4,104,91-180,1000-2000,8000-15000,0.0,14.4,0.0,50.0,0.0,moderate,striking,down,-82.6,1,0.2624113475177305,0.06493506493506493,0.06493506493506493,0.06493506493506493,0.1636732062263977,0.7125348373909597,OPT_TITLE_META,LOW_CTR_GOOD_POSITION
content_4f1aef683b3f,client_3fdba35f04,10.0,0.21,LOW,0.0,keyword article,transactional,1434.0,8996.0,,gpt-4o-mini,1048,0,2,1,1,0,0,0,86,1,126,0,1,275,0,0,165,91-180,4,104,91-180,1000-2000,8000-15000,0.0,24.3,0.0,0.0,0.0,moderate,page_3_5,down,-54.2,1,0.2925531914893617,0.039525691699604744,0.039525691699604744,0.039525691699604744,0.16603944159448322,0.7125348373909597,MONITOR_ONLY,STABLE_PERFORMANCE
content_6da6968d5507,client_3fdba35f04,0.0,0.0,LOW,0.0,keyword article,informational,1498.0,9374.0,,gpt-4o-mini,153,0,4,2,2,0,0,0,59,2,41,0,1,33,0,0,144,91-180,4,104,91-180,1000-2000,8000-15000,0.0,37.8,0.0,0.0,0.0,low,page_3_5,up,24.2,0,0.2553191489361702,0.025773195876288662,0.025773195876288662,0.025773195876288662,0.14054617240622944,0.7124821549496975,MONITOR_ONLY,STABLE_PERFORMANCE
content_aa793f09535f,client_3fdba35f04,20.0,0.19,LOW,0.0,keyword article,informational,1425.0,8830.0,,gpt-4o-mini,2346,5,44,32,32,1,0,3,88,18,344,1,8,711,1,8,165,91-180,4,104,91-180,1000-2000,8000-15000,0.21,9.6,3.13,6.82,0.0,moderate,page_1,down,-51.6,1,0.2925531914893617,0.09433962264150944,0.0,0.0,0.14627659574468085,0.7124706754982468,MONITOR_ONLY,STABLE_PERFORMANCE
content_39b88256e239,client_3fdba35f04,20.0,0.01,LOW,0.0,keyword article,informational,1353.0,8310.0,,gpt-4o-mini,168,0,3,3,3,0,0,1,63,2,47,0,1,26,0,0,165,91-180,4,41,31-90,1000-2000,8000-15000,0.0,37.1,0.0,33.33,0.0,low,page_3_5,up,80.8,0,0.2925531914893617,0.026246719160104987,0.026246719160104987,0.026246719160104987,0.15939995532473333,0.7124115681392525,MONITOR_ONLY,STABLE_PERFORMANCE
content_74d93e56c80d,client_3fdba35f04,0.0,0.0,LOW,0.0,keyword article,informational,1518.0,9812.0,,gpt-4o-mini,2924,1,9,8,8,0,0,1,87,6,192,0,2,1527,0,2,155,91-180,4,104,91-180,1000-2000,8000-15000,0.03,38.1,0.0,11.11,0.0,moderate,page_3_5,down,-87.4,1,0.274822695035461,0.02557544757033248,0.0,0.0,0.1374113475177305,0.7123622464635675,MONITOR_ONLY,STABLE_PERFORMANCE
content_bb499af42eb7,client_3fdba35f04,10.0,0.5,MEDIUM,0.0,keyword article,transactional,1467.0,9726.0,,gpt-4o-mini,1497,0,14,13,13,0,0,5,83,1,67,0,0,488,0,0,165,91-180,4,104,91-180,1000-2000,8000-15000,0.0,37.4,0.0,35.71,0.0,moderate,page_3_5,down,-86.3,1,0.2925531914893617,0.026041666666666668,0.026041666666666668,0.026041666666666668,0.1592974290780142,0.7123622464635675,MONITOR_ONLY,STABLE_PERFORMANCE
